survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,reserve_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category,coverage_status,exclusion_reason,partners_covering,tier2_fallback_used,ward_accessible_status,psu_definition_version
non_idp_NG008016_16_R06,non_idp_NG008016_16,reserve,NA,6,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11606,Jakana,GRID3,NG008016004,Jakana,NE_Borno_Konduga_hex_44,nga_buildings_part2_0001110740,0.7667,19.1263,11.84176639984442,12.710283031069547,3632303.4995231703,1474158.4003152535,77,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_17_HH03,non_idp_NG008016_17,primary,3,NA,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11606,Jakana,GRID3,NG008016004,Jakana,NE_Borno_Konduga_hex_83,nga_buildings_part2_0001111579,0.8652,40.2292,11.846623750225048,12.77655793982526,3640307.646271103,1475631.4293759868,1288,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_17_R03,non_idp_NG008016_17,reserve,NA,3,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11606,Jakana,GRID3,NG008016004,Jakana,NE_Borno_Konduga_hex_83,nga_buildings_part2_0001110945,0.8227,34.8636,11.843290288148197,12.772657270083482,3639877.245580236,1475167.8552491865,1288,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_17_R05,non_idp_NG008016_17,reserve,NA,5,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11606,Jakana,GRID3,NG008016004,Jakana,NE_Borno_Konduga_hex_83,nga_buildings_part2_0001111470,0.7564,14.6533,11.848366231872546,12.779679344493344,3640664.444868661,1475888.0474278645,1288,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_17_R06,non_idp_NG008016_17,reserve,NA,6,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11606,Jakana,GRID3,NG008016004,Jakana,NE_Borno_Konduga_hex_83,nga_buildings_part2_0001112028,0.7734,87.4195,11.843434997859116,12.774424592018452,3640090.537272485,1475209.0508128176,1288,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_2_R01,non_idp_NG008016_2,reserve,NA,1,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_180,nga_buildings_part2_0001099658,0.828,51.4049,11.981631235288242,12.972400690073172,3662341.299669128,1494944.5793239537,46,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_2_R02,non_idp_NG008016_2,reserve,NA,2,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_180,nga_buildings_part2_0001099734,0.7877,21.8461,11.980131494334987,12.978338250522864,3663085.5526851527,1494838.8420435763,46,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_2_R03,non_idp_NG008016_2,reserve,NA,3,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_180,nga_buildings_part2_0001099672,0.7682,14.5097,11.978045355581084,12.978050380634716,3663078.9914745553,1494576.6780351722,46,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_2_R05,non_idp_NG008016_2,reserve,NA,5,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_180,nga_buildings_part2_0001099660,0.7527,13.6981,11.981335538514443,12.97241148543209,3662346.658915226,1494908.1159069648,46,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_2_R06,non_idp_NG008016_2,reserve,NA,6,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_180,nga_buildings_part2_0001099733,0.7793,14.6836,11.980214064570978,12.978092628134704,3663054.483071579,1494845.7578311758,46,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_4_HH02,non_idp_NG008016_4,primary,2,NA,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_220,nga_buildings_part2_0001102741,0.7943,15.0332,12.0257070706416,13.063591509859982,3672854.1004360206,1501635.8150485067,350,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_4_R01,non_idp_NG008016_4,reserve,NA,1,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_220,nga_buildings_part2_0001103045,0.7836,13.3002,12.027932758876336,13.062238205291324,3672658.380394642,1501893.184211415,350,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_4_R02,non_idp_NG008016_4,reserve,NA,2,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_220,nga_buildings_part2_0001103156,0.7947,27.8096,12.026420442141951,13.059717515864236,3672371.838098256,1501671.6237171353,350,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_4_R03,non_idp_NG008016_4,reserve,NA,3,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_220,nga_buildings_part2_0001102960,0.7579,18.2443,12.02751595294551,13.062916840935472,3672746.885733493,1501850.7577509442,350,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_4_R04,non_idp_NG008016_4,reserve,NA,4,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_220,nga_buildings_part2_0001103198,0.7741,12.7698,12.038389662958728,13.054928765945858,3671622.8532495135,1503089.3778716146,350,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_4_R05,non_idp_NG008016_4,reserve,NA,5,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_220,nga_buildings_part2_0001103188,0.7566,16.5989,12.02822757689058,13.059221730826772,3672286.467863685,1501888.771132562,350,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008016_4_R06,non_idp_NG008016_4,reserve,NA,6,non_idp,non_idp_NG008016,NE,NG008,Borno,NG008016,Konduga,11602,Auno,GRID3,NG008016010,Yajiwa,NE_Borno_Konduga_hex_220,nga_buildings_part2_0001102861,0.7715,19.5256,12.039152132166372,13.05510759136973,3671634.1400478818,1503186.2580366782,350,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,NRC,NA,Accessible,NA
non_idp_NG008018_11_HH01,non_idp_NG008018_11,primary,1,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001126123,0.8114,26.587,10.33634909122342,11.90961532917916,3553257.1862793015,1278798.9016168248,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_HH02,non_idp_NG008018_11,primary,2,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001125605,0.8071,25.1921,10.342182336741294,11.925457174167647,3555122.276942945,1279693.0579411474,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_HH03,non_idp_NG008018_11,primary,3,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001124441,0.7561,18.4981,10.344703254514142,11.928488205577809,3555463.340699844,1280037.0924078904,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_HH04,non_idp_NG008018_11,primary,4,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001124582,0.7905,34.8074,10.344284367972577,11.926449583615476,3555219.5934277065,1279962.834208997,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_HH05,non_idp_NG008018_11,primary,5,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001124846,0.7549,40.6106,10.343129346317244,11.926989792352796,3555298.4182809256,1279826.6819174855,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_HH06,non_idp_NG008018_11,primary,6,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001125193,0.8347,57.8711,10.349801989255212,11.925211550165685,3555006.6555926492,1280628.178821104,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_R01,non_idp_NG008018_11,reserve,NA,1,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001125934,0.79990000000000006,27.7344,10.342234165389062,11.9220921018548,3554711.5830840017,1279661.9837019455,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_R02,non_idp_NG008018_11,reserve,NA,2,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001125671,0.8341,28.925,10.339544538069186,11.925495938831888,3555156.6506012357,1279368.8161422915,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_R03,non_idp_NG008018_11,reserve,NA,3,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001125248,0.7937,27.3164,10.343709261741148,11.921847024167525,3554665.1347326734,1279840.8123346688,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_R04,non_idp_NG008018_11,reserve,NA,4,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001125865,0.8286,50.48,10.339582061694855,11.922978278975371,3554849.3892590445,1279345.419054104,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_R05,non_idp_NG008018_11,reserve,NA,5,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001124465,0.79,34.1074,10.341538257740067,11.92613876916898,3555212.5867826305,1279621.3681871209,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_11_R06,non_idp_NG008018_11,reserve,NA,6,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_45,nga_buildings_part2_0001125247,0.8565,34.3682,10.344553451127624,11.921711115971595,3554639.0817181445,1279943.2028653645,1735,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_HH01,non_idp_NG008018_16,primary,1,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11801,Bila Gusi,GRID3,NG008018002,Bila Gusi,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126312,0.7759,19.0199,10.374893692273073,12.010606661404394,3565133.5649773045,1284671.9279677318,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_HH02,non_idp_NG008018_16,primary,2,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11808,Wada,GRID3,NG008018008,Wada,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126515,0.7648,27.4486,10.362919394797228,11.973847058123186,3560787.024032255,1282785.7474383153,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_HH03,non_idp_NG008018_16,primary,3,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11808,Wada,GRID3,NG008018008,Wada,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126665,0.8855,51.3726,10.359519236784854,11.972195065126316,3560624.012887599,1282348.6233104193,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_HH04,non_idp_NG008018_16,primary,4,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11801,Bila Gusi,GRID3,NG008018002,Bila Gusi,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126311,0.8784,53.1295,10.374858541836076,12.01008373110044,3565070.1965403585,1284661.7350548864,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_HH05,non_idp_NG008018_16,primary,5,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11808,Wada,GRID3,NG008018008,Wada,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126466,0.88,85.5653,10.36483767543884,11.97428849992288,3560819.177913776,1283026.8806071505,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_HH06,non_idp_NG008018_16,primary,6,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11801,Bila Gusi,GRID3,NG008018002,Bila Gusi,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126340,0.792,27.021,10.373656131332014,12.010065478094928,3565081.587724442,1284513.4363402026,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_R01,non_idp_NG008018_16,reserve,NA,1,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11801,Bila Gusi,GRID3,NG008018002,Bila Gusi,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126356,0.7708,22.096800000000002,10.373389473831027,12.010249190593834,3565107.0095106605,1284482.6532935328,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_R02,non_idp_NG008018_16,reserve,NA,2,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11808,Wada,GRID3,NG008018008,Wada,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126481,0.8257,49.5008,10.359824297788576,11.974193165619312,3560864.1625400186,1282408.5164746214,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_R03,non_idp_NG008018_16,reserve,NA,3,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11801,Bila Gusi,GRID3,NG008018002,Bila Gusi,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126326,0.875,61.1358,10.37395201058834,12.011348267224156,3565234.6625950285,1284564.261132036,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_R04,non_idp_NG008018_16,reserve,NA,4,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11801,Bila Gusi,GRID3,NG008018002,Bila Gusi,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126407,0.8261,77.4921,10.371124494834646,12.008390139104902,3564905.958839372,1284182.8500565677,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_R05,non_idp_NG008018_16,reserve,NA,5,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11808,Wada,GRID3,NG008018008,Wada,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126633,0.7589,22.1044,10.360401362681712,11.973650269344027,3560791.46224105,1282473.5026952997,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_16_R06,non_idp_NG008018_16,reserve,NA,6,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11808,Wada,GRID3,NG008018008,Wada,NE_Borno_Kwaya Kusar_hex_57,nga_buildings_part2_0001126744,0.8463,55.2395,10.360888972452384,11.971073112417422,3560471.7743286113,1282504.737387021,390,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_HH01,non_idp_NG008018_9,primary,1,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001124065,0.7652,30.152,10.340998327952006,11.90195154859316,3552271.106882863,1279285.8700680304,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_HH02,non_idp_NG008018_9,primary,2,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11810,Yimirdalang,GRID3,NG008018010,Yimirdalang,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001123925,0.7948,20.3654,10.359313852265569,11.887488386199646,3550303.203656838,1281378.7827952935,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_HH03,non_idp_NG008018_9,primary,3,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001123940,0.8272,26.0952,10.342023308798955,11.901327737432892,3552183.5872891685,1279405.070239372,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_HH04,non_idp_NG008018_9,primary,4,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001124098,0.7901,21.2746,10.34143865356944,11.901529233514848,3552214.70374683,1279335.362287274,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_HH05,non_idp_NG008018_9,primary,5,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001124042,0.8387,22.106,10.341819180467333,11.902106666081863,3552280.792398301,1279388.609499948,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_HH06,non_idp_NG008018_9,primary,6,NA,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001124030,0.7549,17.9604,10.33349302021577,11.90315781068484,3552502.3276750273,1278375.6536971298,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_R01,non_idp_NG008018_9,reserve,NA,1,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001123964,0.8576,52.1459,10.332865595948707,11.90327205062118,3552523.287819399,1278299.709551566,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_R02,non_idp_NG008018_9,reserve,NA,2,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001124013,0.7811,19.6338,10.33374489321679,11.904282349684106,3552636.5355975563,1278419.143753432,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_R03,non_idp_NG008018_9,reserve,NA,3,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001123966,0.8147,18.59,10.33294732905753,11.90303361050485,3552493.3151106993,1278307.119152566,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
non_idp_NG008018_9_R04,non_idp_NG008018_9,reserve,NA,4,non_idp,non_idp_NG008018,NE,NG008,Borno,NG008018,Kwaya Kusar,11807,Peta,GRID3,NG008018007,Peta,NE_Borno_Kwaya Kusar_hex_36,nga_buildings_part2_0001124059,0.7964,64.3438,10.340749009992562,11.902182597743142,3552302.0596683575,1279257.757088265,310,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none,FACT,NA,Accessible,NA
