survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category,coverage_status,exclusion_reason
non_idp_NG032015_10_HH02,non_idp_NG032015_10,primary,2,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002863116,0.8671,93.336,9.601091478943104,8.712216405510281,3175189.515117229,1157747.5642014518,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_HH03,non_idp_NG032015_10,primary,3,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002861285,0.8187,50.5927,9.604843783414243,8.715647419156634,3175565.672255331,1158228.5642843212,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_HH04,non_idp_NG032015_10,primary,4,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002860556,0.754,44.0874,9.603971821085922,8.70651323715106,3174483.881645155,1158043.8332942089,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_HH05,non_idp_NG032015_10,primary,5,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002860942,0.8463,46.9998,9.603940189955344,8.707657471588456,3174620.6353627364,1158050.0427472703,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_HH06,non_idp_NG032015_10,primary,6,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002862553,0.8157,163.9878,9.59906095581086,8.713651247820405,3175378.5600888478,1157516.0776404063,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_R01,non_idp_NG032015_10,reserve,NA,1,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002860611,0.753,35.14,9.603424956444707,8.711467928511883,3175079.6665150146,1158021.462166669,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_R02,non_idp_NG032015_10,reserve,NA,2,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002861414,0.7873,48.614,9.60694687200929,8.718563351488857,3175894.929305087,1158506.8611098826,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_R03,non_idp_NG032015_10,reserve,NA,3,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002862162,0.7505,48.3237,9.583838989589019,8.713689704146162,3175517.214731916,1155686.929983721,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_R04,non_idp_NG032015_10,reserve,NA,4,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002861015,0.8566,143.642,9.604026123066182,8.703979143036939,3174181.161150553,1158028.190625663,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_R05,non_idp_NG032015_10,reserve,NA,5,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002861452,0.7841,35.6983,9.602237604937162,8.716546620996104,3175695.914141015,1157923.20443671,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_R06,non_idp_NG032015_10,reserve,NA,6,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002862309,0.872,89.8789,9.598966490753428,8.71317016017839,3175322.008778656,1157500.515853815,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_HH01,non_idp_NG032015_11,primary,1,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863673,0.7629,41.0281,9.465703792206444,8.74536294276367,3180331.0330595337,1141761.2528261377,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_HH02,non_idp_NG032015_11,primary,2,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863205,0.8401,28.0497,9.469375353182263,8.72604992648351,3177993.8293925263,1142035.7108136446,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_HH03,non_idp_NG032015_11,primary,3,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM12,Sharubutu,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863884,0.8095,16.8251,9.490346408776416,8.718576171186543,3176919.1970407455,1144491.9765414146,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_HH04,non_idp_NG032015_11,primary,4,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863617,0.7896,16.4475,9.460483463396374,8.728755015908424,3178394.058037328,1140990.1390275147,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_HH05,non_idp_NG032015_11,primary,5,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863587,0.8301,32.2027,9.475774954203713,8.726532162149445,3177995.6670783493,1142809.1946980082,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_HH06,non_idp_NG032015_11,primary,6,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863313,0.8389,40.6029,9.482966009207175,8.72047298649337,3177209.8875768916,1143621.2260901742,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_R01,non_idp_NG032015_11,reserve,NA,1,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM12,Sharubutu,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863737,0.8105,12.9688,9.496987313736856,8.721186818989397,3177172.815992669,1145312.8517502202,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_R02,non_idp_NG032015_11,reserve,NA,2,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863341,0.7649,24.8678,9.484834820217255,8.72888523548606,3178197.55522313,1143918.6684687089,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_R03,non_idp_NG032015_11,reserve,NA,3,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863321,0.7575,19.7601,9.483680484712146,8.720738481491706,3177235.3465669104,1143709.4075755172,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_R04,non_idp_NG032015_11,reserve,NA,4,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863406,0.8591,43.1708,9.480942174437022,8.711940452445909,3176209.258471086,1143304.170507763,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_R05,non_idp_NG032015_11,reserve,NA,5,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863366,0.8486,24.9856,9.483834351408502,8.734041133427267,3178821.636227247,1143843.029189271,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_11_R06,non_idp_NG032015_11,reserve,NA,6,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_45,nga_buildings_part2_0002863677,0.8297,33.7677,9.465593974184287,8.745339926973971,3180329.242075447,1141747.8503341824,650,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_HH01,non_idp_NG032015_12,primary,1,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002862938,0.8462,49.6216,9.611955833652244,8.724522684417396,3176561.5512132407,1159161.1041330178,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_HH02,non_idp_NG032015_12,primary,2,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002864618,0.8461,240.1538,9.605364316942602,8.7498389987071,3179639.9032594208,1158590.7290531856,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_HH03,non_idp_NG032015_12,primary,3,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002866870,0.8286,61.955,9.61521198478666,8.728969025480925,3177063.1647668374,1159591.4592024183,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_HH04,non_idp_NG032015_12,primary,4,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002866369,0.8377,49.3001,9.618080607375093,8.727977909315685,3176919.5894269487,1159927.5659516389,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_HH05,non_idp_NG032015_12,primary,5,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002866720,0.7938,48.4744,9.616466980584573,8.730613054763875,3177248.1830436927,1159756.7255724808,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_HH06,non_idp_NG032015_12,primary,6,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002867212,0.796,69.6536,9.61388842553754,8.726103949226609,3176733.099903999,1159407.251537374,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_R01,non_idp_NG032015_12,reserve,NA,1,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002864788,0.8317,61.8692,9.606686095447374,8.74994622246555,3179641.0138392146,1158750.569374963,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_R02,non_idp_NG032015_12,reserve,NA,2,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM09,Ra Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002865768,0.849,57.0021,9.637374689096342,8.732780661801467,3177321.7446211176,1162288.8281166893,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_R03,non_idp_NG032015_12,reserve,NA,3,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM09,Ra Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002867129,0.7638,47.472,9.62955946396081,8.721277263231297,3176018.85928723,1161248.4426958452,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_R04,non_idp_NG032015_12,reserve,NA,4,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002865961,0.7739,67.5867,9.621729204930002,8.73248241475649,3177424.6471159747,1160405.6416155035,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_R05,non_idp_NG032015_12,reserve,NA,5,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002866748,0.8141,26.4796,9.615943676469254,8.728076037485572,3176950.179519918,1159671.5753781376,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_12_R06,non_idp_NG032015_12,reserve,NA,6,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM08,Kwogo,GRID3,NA,NA,NC_Plateau_Riyom_hex_47,nga_buildings_part2_0002866832,0.8285,49.9169,9.615587356294894,8.730223664950417,3177209.5081522968,1159647.5808571025,3346,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_HH01,non_idp_NG032015_13,primary,1,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002867913,0.8107,31.621,9.438957828511152,8.727983168257197,3178488.9166887626,1138395.7194665892,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_HH02,non_idp_NG032015_13,primary,2,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002863671,0.8053,32.2574,9.465018110681713,8.74935460046618,3180813.5013697743,1141713.33055181,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_HH03,non_idp_NG032015_13,primary,3,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002863277,0.8084,27.2511,9.459757175857263,8.739959340343992,3179737.771624421,1140999.5955233746,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_HH04,non_idp_NG032015_13,primary,4,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002867945,0.8364,34.8584,9.439864032699926,8.740089796652468,3179926.264900983,1138609.0120172137,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_HH05,non_idp_NG032015_13,primary,5,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002868021,0.8546,32.4454,9.442618644610759,8.729265870319614,3178610.259040447,1138846.872923549,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_HH06,non_idp_NG032015_13,primary,6,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD09,Kurra Falls,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002868012,0.8241,35.1285,9.434413363535029,8.734871181273084,3179350.5885345745,1137908.716735867,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_R01,non_idp_NG032015_13,reserve,NA,1,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD09,Kurra Falls,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002868032,0.8441,28.1531,9.436667682623456,8.729014725483122,3178631.9230931695,1138129.2864331342,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_R02,non_idp_NG032015_13,reserve,NA,2,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002867948,0.7808,23.3679,9.441641290707988,8.737144189665022,3179559.1937974533,1138797.2901990765,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_R03,non_idp_NG032015_13,reserve,NA,3,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM13,Shonong,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002863667,0.7551,21.7068,9.46342142102668,8.744463835028505,3180243.5805544592,1141479.069224035,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_R04,non_idp_NG032015_13,reserve,NA,4,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002867871,0.8046,42.7814,9.442599227297592,8.74629837637419,3180643.6919556586,1138991.4164569853,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_R05,non_idp_NG032015_13,reserve,NA,5,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002867869,0.7866,75.3307,9.44258082678199,8.746033114287611,3180612.184110408,1138986.9155831682,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_13_R06,non_idp_NG032015_13,reserve,NA,6,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_48,nga_buildings_part2_0002867989,0.7904,37.9234,9.437238510450312,8.734705013950116,3179306.237345317,1138246.938374391,307,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_14_HH01,non_idp_NG032015_14,primary,1,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_52,nga_buildings_part2_0002868303,0.806,30.5875,9.476939231604161,8.780081796665268,3184377.885246445,1143412.9291519288,542,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_14_HH02,non_idp_NG032015_14,primary,2,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_52,nga_buildings_part2_0002868141,0.8153,20.1803,9.476403196711484,8.791246147428044,3185715.6008921987,1143445.32221622,542,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_14_HH03,non_idp_NG032015_14,primary,3,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM12,Sharubutu,GRID3,NA,NA,NC_Plateau_Riyom_hex_52,nga_buildings_part2_0002868402,0.7684,33.094,9.492449647241015,8.780135674434726,3184248.7091274955,1145278.6540988802,542,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_14_HH04,non_idp_NG032015_14,primary,4,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM12,Sharubutu,GRID3,NA,NA,NC_Plateau_Riyom_hex_52,nga_buildings_part2_0002868542,0.816,33.478,9.498131261747858,8.774764060439193,3183557.698590957,1145915.2260770719,542,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_14_HH05,non_idp_NG032015_14,primary,5,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_52,nga_buildings_part2_0002868580,0.7762,14.0169,9.485154694458252,8.779657011863696,3184255.3682950586,1144397.2236092635,542,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_14_HH06,non_idp_NG032015_14,primary,6,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM12,Sharubutu,GRID3,NA,NA,NC_Plateau_Riyom_hex_52,nga_buildings_part2_0002868407,0.8387,51.681,9.494149090547248,8.771655004489473,3183221.3820045274,1145409.3586395965,542,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_14_R01,non_idp_NG032015_14,reserve,NA,1,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSBLD05,Kakuruk,GRID3,NA,NA,NC_Plateau_Riyom_hex_52,nga_buildings_part2_0002474009,0.8129,18.238,9.46096021867564,8.761817679451442,3182336.7102589603,1141333.2107965336,542,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_14_R02,non_idp_NG032015_14,reserve,NA,2,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM12,Sharubutu,GRID3,NA,NA,NC_Plateau_Riyom_hex_52,nga_buildings_part2_0002868468,0.8199,33.9309,9.475984578587823,8.763566427237636,3182414.470196649,1143154.9585488394,542,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
