adm2_pcode,adm2_name,adm1_pcode,adm1_name,wardname,area_km2,pop_total,pop_type,accessible_status,status_source,reporting_partners,reason_category,covering_partners
NG026001,Akwanga,NG026,Nasarawa,Nakere,1.0032646541001482,1.1780714988708496,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026001,Akwanga,NG026,Nasarawa,Nandu,1.1520334516643584,108.9114990234375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026001,Akwanga,NG026,Nasarawa,Ningha An,136.2277452721114,16486.8046875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026001,Akwanga,NG026,Nasarawa,Ningo / Boher,128.52918467885948,14840.69921875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026001,Akwanga,NG026,Nasarawa,Ninzo South,5.332048630714416e-5,3.47318418789655e-5,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026001,Akwanga,NG026,Nasarawa,Ninzo West,0.722875202259928,333.94732666015625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026001,Akwanga,NG026,Nasarawa,Nunku,36.06619548863989,1492.5985107421875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026001,Akwanga,NG026,Nasarawa,Wasa,41.72205917557559,2244.216552734375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Adudu,3.4314168572425845e-5,0.0012082370230928063,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Akiri,188.63894463082374,3739.608154296875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Akwana,2.0436388599872588e-4,1.044306845869869e-4,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Aloshi,9.685722722241189e-5,0.009126179851591587,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Amiri,1.4168790457711056,305.8848876953125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Aningo,1.0008389813920985e-5,5.35142607986927e-5,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Assakio,7.45910169146657,51.77506637573242,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Azara,333.3648650760054,19095.216796875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Galadima,147.41686516431486,2297.184326171875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Jangaru,292.07763620248556,21215.865234375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Juban,6.033292078810692,329.7484436035156,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Kanje-Abuni,471.46286411545924,27915.19921875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Kente,8.423460953621543e-6,0,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Koplong,9.13839592821896e-5,0.005413006525486708,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Kurumbur B,26.13053585810691,1943.480224609375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Lankaku,6.41099470761701e-5,0.0016916089225560427,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Luukwu,12.501087549576571,1124.1036376953125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Madaki,224.0892160954107,27238.48828125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Makwangiji,354.02873218511104,24696.779296875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Mambial,9.539076883926883,326.9618225097656,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Mbadwem,29.01140165343857,843.515380859375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Moekat,5.119279307642937,166.29400634765625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Ribi,311.18345556184823,16423.5390625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Sarkin Kudu 2,2.85228416190961,274.52398681640625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Sarkin Kudu 3,5.211988067460097e-4,0.015173077583312988,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Tombo,35.34978548526526,394.6073303222656,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Tunga,282.0369323585429,12833.0244140625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026002,Awe,NG026,Nasarawa,Wuse,425.07087040837155,23524.001953125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Agaza,78.66434575349653,3449.095947265625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Agwatashi,7.581376571711881,1265.772705078125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Aloshi,230.26167684489613,7110.15771484375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Amiri,278.3004486868593,8336.4130859375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Galadima,179.14109899899864,15267.986328125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Gidan-Ausa 2,2.9535884305896536,930.601318359375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Iwagu,156.32295401907916,7911.21533203125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Kadarko,87.29118208394188,6553.0771484375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Kanje-Abuni,0.004319409555584192,3.8487040996551514,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Kwara,16.62652736351299,471.5018310546875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Kyakale,29.26677679581356,1144.2998046875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Madaki,180.12567515492677,13383.86328125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Mbadwem,3.610186034619257,115.82059478759766,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Nyiev,2.0844867850188166e-5,7.811764226062223e-5,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Obene,71.28988037780957,3743.54150390625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Obi,2.6482994972003264,391.7838439941406,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026005,Keana,NG026,Nasarawa,Oki,62.45220090702964,7167.81787109375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Agwada,81.62396648969356,2476.697509765625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Alagye,123.00557157946682,7892.3154296875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Alushi-Ginda / Aloce,7.867871459367275,470.5250549316406,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Amba,180.49073950758995,4028.552490234375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Bassa,25.919092696764782,816.1485595703125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Dari,230.07363954706503,26282.51953125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Garaku,287.46507432563675,21959.2421875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Gitata,0.7615953594613075,54.72916030883789,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Gudi,18.526721293119667,1634.5284423828125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Hadari,313.2115996978872,52565.1953125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Ikka-Wangibi,89.73285334625054,1909.95703125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Iya 1,15.111185772487998,1956.5335693359375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Jigwada,0.9006769774177075,1489.408935546875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Keffi-Shanu Betti,2.3058513424413203,245.703369140625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Keffin Wambai,61.68784757401848,3781.52099609375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Kofar Gwari,304.62175134734986,17554.8671875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Kokona,222.16836143073792,14166.1064453125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Koya,54.955241609529494,3165.352783203125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Lizzin Keffi-Ezzein,2.570478872827828,27.511445999145508,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Mada-Station,20.153611365719556,289.6549377441406,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Moroa,17.984570425247668,2271.546875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Nasarawa North,168.99003428149987,21355.396484375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Ninkoro,348.7933975734692,14387.490234375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Odeni Magaji / Udenin,273.6257814708419,7391.09521484375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Odu,32.448642575583456,565.7608642578125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Uke,16.981937517917274,3650.4912109375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Wasa,72.80338812845815,2319.37451171875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026007,Kokona,NG026,Nasarawa,Yelwa,32.97896181729126,534.08416748046875,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026008,Lafia,NG026,Nasarawa,Adogi,152.25802966500623,16913.95703125,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026008,Lafia,NG026,Nasarawa,Adudu,0.0011256935730010837,0.02240813337266445,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026008,Lafia,NG026,Nasarawa,Agwatashi,6.486214286950417e-5,8.16217390820384e-4,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026008,Lafia,NG026,Nasarawa,Agyaragu Tofa,95.76514821560123,23910.712890625,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026008,Lafia,NG026,Nasarawa,Akurba,279.69036102397274,89184.8984375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026008,Lafia,NG026,Nasarawa,Alagye,0.25170592151737214,114.3513412475586,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026008,Lafia,NG026,Nasarawa,Aningo,1.1602207029788041e-4,0.006307998206466436,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026008,Lafia,NG026,Nasarawa,Arikya,765.2526995058658,42567.75,Non-IDP,Accessible,default_unreported,NA,NA,CARE
NG026008,Lafia,NG026,Nasarawa,Ashige / Ogah,443.2429489582324,33115.6484375,Non-IDP,Accessible,default_unreported,NA,NA,CARE
