survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,reserve_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category
idp_NG002010_9_HH06,idp_NG002010_9,primary,6,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_R01,idp_NG002010_9,reserve,NA,1,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_R02,idp_NG002010_9,reserve,NA,2,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_R03,idp_NG002010_9,reserve,NA,3,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_R04,idp_NG002010_9,reserve,NA,4,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_R05,idp_NG002010_9,reserve,NA,5,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_R06,idp_NG002010_9,reserve,NA,6,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_10_HH01,idp_NG002010_10,primary,1,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_HH02,idp_NG002010_10,primary,2,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_HH03,idp_NG002010_10,primary,3,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_HH04,idp_NG002010_10,primary,4,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_HH05,idp_NG002010_10,primary,5,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_HH06,idp_NG002010_10,primary,6,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_R01,idp_NG002010_10,reserve,NA,1,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_R02,idp_NG002010_10,reserve,NA,2,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_R03,idp_NG002010_10,reserve,NA,3,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_R04,idp_NG002010_10,reserve,NA,4,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_R05,idp_NG002010_10,reserve,NA,5,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_10_R06,idp_NG002010_10,reserve,NA,6,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_37,NA,NA,NA,10.755750008105675,13.512449963824311,3744692.32227337,1349671.0337874403,88,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H229,Market Square,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_11_HH01,idp_NG002010_11,primary,1,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_HH02,idp_NG002010_11,primary,2,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_HH03,idp_NG002010_11,primary,3,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_HH04,idp_NG002010_11,primary,4,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_HH05,idp_NG002010_11,primary,5,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_HH06,idp_NG002010_11,primary,6,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_R01,idp_NG002010_11,reserve,NA,1,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_R02,idp_NG002010_11,reserve,NA,2,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_R03,idp_NG002010_11,reserve,NA,3,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_R04,idp_NG002010_11,reserve,NA,4,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_R05,idp_NG002010_11,reserve,NA,5,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_11_R06,idp_NG002010_11,reserve,NA,6,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_46,NA,NA,NA,10.759350008129715,13.563029963781474,3750882.918131417,1350754.1212224793,241,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,0,idps in host
idp_NG002010_12_HH01,idp_NG002010_12,primary,1,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_HH02,idp_NG002010_12,primary,2,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_HH03,idp_NG002010_12,primary,3,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_HH04,idp_NG002010_12,primary,4,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_HH05,idp_NG002010_12,primary,5,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_HH06,idp_NG002010_12,primary,6,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_R01,idp_NG002010_12,reserve,NA,1,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_R02,idp_NG002010_12,reserve,NA,2,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_R03,idp_NG002010_12,reserve,NA,3,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_R04,idp_NG002010_12,reserve,NA,4,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_R05,idp_NG002010_12,reserve,NA,5,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_12_R06,idp_NG002010_12,reserve,NA,6,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG09,Waga-Chakawa,GRID3,NG002010009,Waga-chakawa,NE_Adamawa_Madagali_hex_48,NA,NA,NA,10.874750008379666,13.557649963796626,3748746.827049734,1365076.632553205,60,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H226,Vapura,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH01,idp_NG002010_13,primary,1,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH02,idp_NG002010_13,primary,2,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH03,idp_NG002010_13,primary,3,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH04,idp_NG002010_13,primary,4,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH05,idp_NG002010_13,primary,5,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH06,idp_NG002010_13,primary,6,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH07,idp_NG002010_13,primary,7,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH08,idp_NG002010_13,primary,8,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH09,idp_NG002010_13,primary,9,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH10,idp_NG002010_13,primary,10,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
idp_NG002010_13_HH11,idp_NG002010_13,primary,11,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG08,Sukur,GRID3,NG002010008,Sukur,NE_Adamawa_Madagali_hex_52,NA,NA,NA,10.7735000081606,13.562939963782817,3750692.018567349,1352517.7023172646,257,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H230,Shalmi,Host Community,Shelmi / Sukur/ Vapura,1,idps in host
